PULocationID,trip_count,avg_rpm,median_rpm,std_rpm,avg_dist,cc_rate,airport_rate,avg_tip_rate,rpm_group
102,227,6.47777268722467,5.2941,3.810998603408287,6.848546255506608,0.960352422907489,0.08370044052863436,0.02323532110091743,mid_rpm
106,305,7.616371475409836,6.2673,4.473846084651413,4.931901639344263,0.9377049180327869,0.009836065573770493,0.0438479020979021,mid_rpm
107,54021,13.456119475759428,12.25,6.866262538427111,2.219341367246071,0.8943003646729976,0.018826012106403067,0.2549747780008694,high_rpm
108,483,6.42213105590062,4.6479,5.301243344102433,8.410973084886129,1.0,0.0,0.0,mid_rpm
112,769,7.845664239271782,6.6667,5.2256065294004586,4.532613784135241,0.918075422626788,0.011703511053315995,0.13588484419263458,mid_rpm
113,41084,13.651308499659235,12.5573,6.40777490937668,2.0441673157433553,0.8991091422451563,0.009444065816376204,0.2636889953707464,high_rpm
114,42206,12.676563656826044,11.2608,6.467118451762502,2.2484767568592146,0.9117897929204378,0.004714969435625266,0.25343321466621627,high_rpm
116,2384,8.22755985738255,6.8095,5.634302975181833,4.406384228187919,0.7881711409395973,0.009228187919463088,0.10057844598190527,mid_rpm
117,696,4.445576867816092,3.7069,2.6689522426884866,12.758189655172416,0.9956896551724138,0.0028735632183908046,0.0,low_rpm
119,636,6.2426069182389945,4.9231,3.545457951009609,7.577154088050314,0.9622641509433962,0.0031446540880503146,0.01604575163398693,mid_rpm
121,445,5.190217752808989,4.1414,3.3405694040080873,8.438516853932583,0.9820224719101124,0.0,0.009438443935926773,low_rpm
122,217,5.162235944700461,3.6434,5.48554484502292,10.676912442396313,0.9953917050691244,0.0,0.001665277777777778,low_rpm
123,699,7.278920314735336,6.0465,4.837466864714269,5.94032904148784,0.9899856938483548,0.0,0.00039841040462427747,mid_rpm
124,308,7.60603051948052,5.0909,7.230764323846643,7.8325649350649345,0.9415584415584416,0.06493506493506493,0.017706206896551724,mid_rpm
125,14171,12.632279401594808,11.1765,6.739207901440926,2.580376120245572,0.9050878554795004,0.025686260673205844,0.2565142912833307,high_rpm
126,338,5.485158284023669,4.5464,4.1835381076081415,8.37,0.9704142011834319,0.0,0.00879451219512195,low_rpm
127,597,6.952773031825796,5.4167,5.426624476438512,6.047621440536013,0.9229480737018425,0.005025125628140704,0.016130852994555352,mid_rpm
129,1237,16.486063783346808,6.087,18.737521091383652,5.308318512530316,0.8504446240905417,0.3039611964430073,0.09547690114068441,high_rpm
130,1235,5.740546477732793,4.4156,4.488149148167995,9.310518218623482,0.9271255060728745,0.02348178137651822,0.03413074235807861,low_rpm
131,305,5.716274098360656,3.8793,6.364891358228919,9.294655737704918,0.9770491803278688,0.003278688524590164,0.0029587248322147652,low_rpm
132,139239,4.794712602072695,4.4622,3.0116826516777744,15.159264717500125,0.7202651555957742,1.0,0.19338493055070846,low_rpm
133,430,7.524866744186046,6.0,5.9491918210675045,5.691976744186047,0.9813953488372092,0.002325581395348837,0.012432938388625591,mid_rpm
134,462,10.175973376623375,5.8537,8.900958048893484,6.965519480519481,0.9004329004329005,0.3354978354978355,0.07313389423076923,high_rpm
135,280,5.736665357142857,4.01085,6.569932357102007,8.70582142857143,0.975,0.010714285714285714,0.0119014652014652,low_rpm
136,425,5.20080211764706,4.3836,2.79145721353903,8.229223529411765,0.9835294117647059,0.0,0.004635406698564593,low_rpm
137,29117,12.758029639042483,11.5179,6.985856278491716,2.4989380774118213,0.857505924374077,0.010818422227564652,0.2399121395386094,high_rpm
138,101494,6.256814976254754,5.8544,2.2831830080747983,9.675215086606105,0.8922005241689164,1.0,0.24465652932536744,mid_rpm
139,340,4.828940882352941,3.7619499999999997,3.499730523128659,11.466088235294118,0.9823529411764705,0.0029411764705882353,0.0019116766467065867,low_rpm
140,59033,12.458468910609321,11.3584,6.1342999946161685,2.383284264733285,0.8782375959209255,0.013873596124201719,0.25075206287973767,high_rpm
141,71620,13.881064420552919,12.4444,6.9955584632297025,1.8826380899190172,0.881541468863446,0.01345992739458252,0.26373513367967566,high_rpm
142,102573,12.559960264397063,11.1376,5.981210423816531,2.1173389683444963,0.879734433037934,0.013609819348171546,0.2666368928488314,high_rpm
143,31463,12.503987623557832,11.0833,5.997863697552693,2.09181069828052,0.882179067476083,0.0134443632202905,0.2594445092952875,high_rpm
144,29606,12.56214367357968,10.86475,6.966883797238928,2.4236208876579073,0.895257718030129,0.007262041478078768,0.24576055083946424,high_rpm
145,2064,10.101420397286821,7.25545,8.841149153471333,6.7238953488372095,0.8246124031007752,0.3367248062015504,0.14830640423031727,high_rpm
146,1342,9.671247988077496,8.14235,6.490368092940225,3.792868852459016,0.7250372578241431,0.12816691505216096,0.18247101747173688,mid_rpm
147,328,5.920275609756097,5.0,5.042725285561552,7.455396341463414,0.975609756097561,0.0,0.0020103125,low_rpm
148,31965,11.45850177381511,9.7222,6.593877202115924,2.837337400281558,0.9012670107930549,0.013452213358360707,0.23588924988718804,high_rpm
149,451,7.68210709534368,5.6818,7.460230859879949,6.32669623059867,0.9955654101995566,0.0,0.0015919821826280627,mid_rpm
150,316,6.250420253164557,4.776949999999999,4.926419478433933,8.309746835443038,0.9873417721518988,0.0,0.0009980769230769231,mid_rpm
151,22740,10.85058189533861,9.7576,4.831596805751834,2.2748421284080917,0.8427000879507476,0.014819700967458223,0.24949275165683868,high_rpm
152,1850,8.569910108108107,7.59635,5.148940722086149,3.8369243243243245,0.7794594594594595,0.008108108108108109,0.14020270457697642,mid_rpm
153,122,5.529261475409836,4.5902,3.991977788458362,8.160491803278688,0.9426229508196722,0.00819672131147541,0.009398260869565217,low_rpm
155,824,6.999078398058253,5.69805,5.043371073753798,6.281723300970874,0.9902912621359223,0.006067961165048544,0.002960906862745098,mid_rpm
157,519,8.702139884393064,6.5873,7.394375161956648,6.697533718689788,0.9267822736030829,0.14258188824662812,0.1113918918918919,mid_rpm
158,28152,11.907977394146064,10.9122,5.523791047540916,2.522087240693379,0.9211423699914748,0.015167661267405513,0.24920192426345827,high_rpm
159,829,7.161380699638118,5.625,5.048127976018425,6.190856453558505,0.9517490952955368,0.0024125452352231603,0.0059020278833967045,mid_rpm
160,290,7.314828965517242,5.16475,6.453334061592313,7.6064827586206905,0.9241379310344827,0.23448275862068965,0.04765559701492537,mid_rpm
161,138106,15.024085372829566,12.9615,8.487186843648352,2.2954272080865423,0.8817068049179616,0.035653773188710124,0.25897832289006234,high_rpm
162,105997,14.373444597488607,12.4597,8.064566626321612,2.276768776474806,0.8894213987188316,0.029963112163551797,0.25933559442488013,high_rpm
163,86518,14.45943386000601,12.68915,7.858086669721089,2.3344601123465636,0.8750086687163365,0.03734482997757692,0.2626786048293353,high_rpm
164,58204,14.599795572469246,12.6068,8.334544535889968,2.341592674043021,0.8774139234416879,0.03181911896089616,0.2562891558479704,high_rpm
165,857,7.862157176196033,5.814,7.170776882543975,5.819964994165694,0.9964994165694282,0.0011668611435239206,0.0005558548009367681,mid_rpm
166,14591,9.554723082722226,8.8517,4.081352624815119,2.8783078610102115,0.842916866561579,0.01836748680693578,0.22793792178225872,mid_rpm
167,756,5.86831507936508,4.8687,3.5933785795226627,6.996216931216932,0.9761904761904762,0.0,9.539295392953931e-05,low_rpm
168,1010,7.268103663366337,5.54375,5.105494245358809,6.210782178217822,0.904950495049505,0.0049504950495049506,0.014412800875273522,mid_rpm
169,569,6.591867662565905,4.9254,6.958522444388471,7.321282952548331,0.9701230228471002,0.0017574692442882249,0.00046358695652173914,mid_rpm
170,80094,14.222104233775315,12.3947,8.017835844506365,2.306148525482558,0.8823632232127251,0.025919544535171174,0.25452954635499203,high_rpm
171,149,5.559268456375839,4.0845,7.109092477767062,8.806778523489934,0.9664429530201343,0.020134228187919462,0.0021868055555555556,low_rpm
173,140,6.498425,4.6154,9.233817019837751,7.495,0.95,0.02857142857142857,0.020253383458646614,mid_rpm
174,500,5.5202659999999995,4.177849999999999,4.30143448936941,9.182120000000001,0.974,0.002,0.0005018480492813142,low_rpm
177,1283,6.762249337490257,5.3191,5.939831342466527,6.478869836321122,0.9961028838659393,0.002338269680436477,0.0019330985915492957,mid_rpm
178,198,9.329777272727274,6.8660499999999995,8.91814627064435,5.505959595959596,0.98989898989899,0.005050505050505051,0.0016714285714285715,mid_rpm
179,668,7.9873799401197605,6.48565,6.154006985802515,5.05127245508982,0.7260479041916168,0.029940119760479042,0.07710288659793814,mid_rpm
180,203,8.352265024630542,5.2941,6.861871508958314,7.710147783251232,0.9408866995073891,0.23645320197044334,0.04054502617801047,mid_rpm
181,1577,7.910064172479392,6.5,5.5420809987567194,4.948890298034242,0.9188332276474318,0.0031705770450221942,0.06382539682539683,mid_rpm
182,737,5.01424355495251,4.0,4.768266749494706,9.05921302578019,0.9905020352781547,0.0013568521031207597,0.0006227397260273972,low_rpm
183,152,5.0605223684210525,3.8542,5.1686571821555995,10.117302631578946,1.0,0.0,0.0007953947368421052,low_rpm
185,399,5.886950626566416,4.2424,5.210662941916766,8.643709273182958,0.9874686716791979,0.0,0.0030730964467005073,low_rpm
186,99230,14.023655033759953,12.3512,7.618371298649154,2.3549235110349693,0.8722563740804192,0.013362894286002217,0.24949376458626984,high_rpm
188,2194,8.038839881494987,6.10025,7.104980490444313,5.518500455788514,0.9886052871467639,0.00045578851412944393,0.003841124942369756,mid_rpm
189,528,8.592155681818182,6.790850000000001,6.541137093896147,4.7732386363636365,0.9412878787878788,0.001893939393939394,0.0676682092555332,mid_rpm
190,141,8.429670921985815,7.2685,5.715715780979154,4.642482269503546,0.9148936170212766,0.014184397163120567,0.09324418604651162,mid_rpm
191,557,4.75792513464991,3.6735,4.028897934613457,10.749210053859965,0.9874326750448833,0.0017953321364452424,0.0010690909090909093,low_rpm
192,130,4.9889192307692305,4.05145,3.29506732533108,8.734846153846153,0.9769230769230769,0.023076923076923078,0.014677165354330708,low_rpm
193,597,8.020278056951424,6.1604,6.591839141398862,5.376365159128978,0.8006700167504187,0.05025125628140704,0.07627280334728033,mid_rpm
194,153,11.0176,6.5116,9.78550462674256,6.215686274509804,0.8627450980392157,0.1503267973856209,0.17436439393939396,high_rpm
195,504,7.09387619047619,5.70695,6.094198074154332,7.747301587301587,0.8888888888888888,0.08134920634920635,0.06313013392857143,mid_rpm
196,516,6.614839534883721,4.8148,5.383708546792154,7.33858527131783,0.9418604651162791,0.12596899224806202,0.03381810699588478,mid_rpm
197,763,8.662443119266054,4.6667,9.735530412140392,8.079187418086502,0.9619921363040629,0.1874180865006553,0.03389509536784741,mid_rpm
198,366,6.702374863387978,5.3571,4.651557639325689,5.838469945355191,0.9781420765027322,0.00273224043715847,0.025344972067039104,mid_rpm
200,293,4.866166552901024,3.8636,5.254895473300663,9.433276450511945,0.9829351535836177,0.0,0.004729513888888889,low_rpm
201,205,4.6216848780487805,3.9583,3.3848380265379996,12.093853658536585,0.9902439024390244,0.0,0.0023137931034482757,low_rpm
202,311,7.1842263665594865,5.9574,4.99790689778386,6.312861736334405,0.9260450160771704,0.05466237942122187,0.03778576388888889,mid_rpm
203,256,4.779873828125,3.6245,5.580474520766148,12.8943359375,0.94140625,0.0078125,0.009712033195020746,low_rpm
205,821,4.957271010962241,3.7398,3.3828005812275905,10.523288672350793,0.9926918392204629,0.008526187576126675,0.0015803680981595093,low_rpm
207,101,17.37389405940594,10.5991,16.776715285018234,5.331584158415842,0.7821782178217822,0.24752475247524752,0.14703037974683544,high_rpm
208,331,4.872332024169184,4.086,2.7649439752779603,9.028277945619335,0.9788519637462235,0.0030211480362537764,0.007160493827160493,low_rpm
209,4917,9.569871913768559,7.3201,6.385121439582194,4.265932479153956,0.8966849705104739,0.023184868822452714,0.2207141301882513,mid_rpm
210,854,7.476869789227166,5.1433,6.4307413877125885,7.558430913348945,0.9953161592505855,0.00117096018735363,0.0002732941176470588,mid_rpm
211,23389,12.988694540168455,11.375,7.014865887877436,2.415236222155714,0.8991406216597546,0.012655521826499637,0.24677800285306703,high_rpm
212,322,5.590289440993789,4.4073,3.879172339271586,7.650496894409938,0.9813664596273292,0.0,0.001868354430379747,low_rpm
213,948,5.01683924050633,4.3421,2.9634581128917694,8.280210970464136,0.990506329113924,0.0010548523206751054,0.0015427050053248138,low_rpm
215,822,5.57117700729927,4.275550000000001,3.7691856006019324,10.733759124087591,0.9610705596107056,0.014598540145985401,0.043838734177215184,low_rpm
